Referencia,Modelo,Cuadro,Rueda,Talla,Color,Año,E-SYSTEM,DLR ID,DLR Name,Payment,Target AVB,Categoría, Promoción, Tarifa, PVP,Sep Net,Oct Net,Nov Net,Dec Net,Jan Net,Feb Net,Mar Net,Apr Net,Mai Net
2891638,MS 6.9,Herren,29,XL,black metallic / red metallic matt,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  412,95 € ","  382,95 € ","  899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891646,MS 8.9,Herren,29,S,moos metallic matt / platin metallic matt,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  471,95 € ","  685,00 € ","  999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891679,MS 8.9,Herren,29,XL,moos metallic matt / platin metallic matt,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  471,95 € ","  685,00 € ","  999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891687,MS 8.9,Herren,29,S,black metallic / silver matt,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  471,95 € ","  685,00 € ","  999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891729,MS 9.9,Herren,29,S,black metallic / gold matt,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  529,95 € ","  787,00 € ","  1.149,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891745,MS 9.9,Herren,29,L,black metallic / gold matt,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  529,95 € ","  787,00 € ","  1.149,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891760,MS 9.9,Herren,29,S,darkpetrol metallic / red,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  529,95 € ","  787,00 € ","  1.149,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891786,MS 9.9,Herren,29,L,darkpetrol metallic / red,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  529,95 € ","  787,00 € ","  1.149,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891240,MC 5.9,Herren,29,S,darkblue metallic / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  471,95 € ","  582,00 € ","  999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891257,MC 5.9,Herren,29,M,darkblue metallic / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  471,95 € ","  582,00 € ","  999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891265,MC 5.9,Herren,29,L,darkblue metallic / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  471,95 € ","  582,00 € ","  999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891273,MC 5.9,Herren,29,XL,darkblue metallic / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  471,95 € ","  582,00 € ","  999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891281,MC 5.9,Herren,29,S,black metallic / silver matt,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  471,95 € ","  582,00 € ","  999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891299,MC 5.9,Herren,29,M,black metallic / silver matt,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  471,95 € ","  582,00 € ","  999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891307,MC 5.9,Herren,29,L,black metallic / silver matt,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  471,95 € ","  582,00 € ","  999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891315,MC 5.9,Herren,29,XL,black metallic / silver matt,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  471,95 € ","  582,00 € ","  999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830114,Nyvon 9,Herren,28,S,graphitegrey matt / silver matt,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,NYVON,,"  3.180,00 € ","  4.399,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830116,Nyvon 9,Herren,28,M,graphitegrey matt / silver matt,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,NYVON,,"  3.180,00 € ","  4.399,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830117,Nyvon 9,Herren,28,L,graphitegrey matt / silver matt,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,NYVON,,"  3.180,00 € ","  4.399,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830118,Nyvon 9,Herren,28,XL,graphitegrey matt / silver matt,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,NYVON,,"  3.180,00 € ","  4.399,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830105,Nyvon 8.0 C,Herren,28,S,black matt / reflective,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,NYVON,,"  3.180,00 € ","  4.399,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830106,Nyvon 8.0 C,Herren,28,M,black matt / reflective,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,NYVON,,"  3.180,00 € ","  4.399,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830108,Nyvon 8.0 C,Herren,28,L,black matt / reflective,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,NYVON,,"  3.180,00 € ","  4.399,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830109,Nyvon 8.0 C,Herren,28,XL,black matt / reflective,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,NYVON,,"  3.180,00 € ","  4.399,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830101,Nyvon 12.0,Herren,28,S,rustred matt / terra matt,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,NYVON,,"  4.266,00 € ","  5.899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830102,Nyvon 12.0,Herren,28,M,rustred matt / terra matt,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,NYVON,,"  4.266,00 € ","  5.899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830103,Nyvon 12.0,Herren,28,L,rustred matt / terra matt,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,NYVON,,"  4.266,00 € ","  5.899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830104,Nyvon 12.0,Herren,28,XL,rustred matt / terra matt,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,NYVON,,"  4.266,00 € ","  5.899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830110,Nyvon 10.0 C,Herren,28,S,black matt / reflective,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,NYVON,,"  3.542,00 € ","  4.899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830111,Nyvon 10.0 C,Herren,28,M,black matt / reflective,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,NYVON,,"  3.542,00 € ","  4.899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830112,Nyvon 10.0 C,Herren,28,L,black matt / reflective,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,NYVON,,"  3.542,00 € ","  4.899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830113,Nyvon 10.0 C,Herren,28,XL,black matt / reflective,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,NYVON,,"  3.542,00 € ","  4.899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2892065,RLC 4.9,Herren,29,M,grey matt / orange,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  1.232,95 € ","  1.232,95 € ","  2.099,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2892073,RLC 4.9,Herren,29,L,grey matt / orange,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  1.232,95 € ","  1.232,95 € ","  2.099,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2892180,RLC 7.9,Herren,29,M,red metallic / pearlwhite,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  1.849,95 € ","  2.638,00 € ","  3.749,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2892255,RLC FS 4.9,Herren,29,S ,grey matt / orange,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  1.649,95 € ","  1.764,95 € ","  2.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2892263,RLC FS 4.9,Herren,29,M,grey matt / orange,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  1.649,95 € ","  1.764,95 € ","  2.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2892271,RLC FS 4.9,Herren,29,L,grey matt / orange,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  1.649,95 € ","  1.764,95 € ","  2.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2892297,RLC FS 6.9,Herren,29,S ,turquoise fade / red,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  1.999,95 € ","  2.058,95 € ","  3.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2892339,RLC FS 6.9,Herren,29,S ,black metallic / silver matt,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  1.999,95 € ","  2.058,95 € ","  3.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2892370,RLC FS 7.9,Herren,29,S ,red metallic / pearlwhite,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  2.532,95 € ","  2.532,95 € ","  4.299,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2892388,RLC FS 7.9,Herren,29,M,red metallic / pearlwhite,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  2.532,95 € ","  2.532,95 € ","  4.299,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2821932,RLC 2.9,Herren,29,S,blue metallic / topaz metallic,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  1.099,95 € ","  1.176,95 € ","  1.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2821981,RLC 2.9,Herren,29,M,blue metallic / topaz metallic,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  1.099,95 € ","  1.176,95 € ","  1.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2821999,RLC 2.9,Herren,29,L,blue metallic / topaz metallic,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  1.099,95 € ","  1.176,95 € ","  1.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822047,RLC 2.9,Herren,29,XL,blue metallic / topaz metallic,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  1.099,95 € ","  1.176,95 € ","  1.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822062,RLC 4.9,Herren,29,M,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  1.199,95 € ","  1.294,95 € ","  2.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822377,RLC 7.9,Herren,29,S,anthracite matt / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  1.999,95 € ","  2.117,95 € ","  3.599,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822385,RLC 7.9,Herren,29,M,anthracite matt / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  1.999,95 € ","  2.117,95 € ","  3.599,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822393,RLC 7.9,Herren,29,L,anthracite matt / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  1.999,95 € ","  2.117,95 € ","  3.599,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822401,RLC 7.9,Herren,29,XL,anthracite matt / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  1.999,95 € ","  2.117,95 € ","  3.599,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822427,RLC 9.9,Herren,29,M,carbon raw matt / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  3.399,95 € ","  3.529,95 € ","  5.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822450,RLC 9.9,Herren,29,L,carbon raw matt / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  3.399,95 € ","  3.529,95 € ","  5.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822492,RLC 9.9,Herren,29,XL,carbon raw matt / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  3.399,95 € ","  3.529,95 € ","  5.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822500,RLC FS 4.9,Herren,29,S,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  1.799,95 € ","  1.941,95 € ","  3.299,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822518,RLC FS 4.9,Herren,29,M,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  1.799,95 € ","  1.941,95 € ","  3.299,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822526,RLC FS 4.9,Herren,29,L,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  1.799,95 € ","  1.941,95 € ","  3.299,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822534,RLC FS 4.9,Herren,29,XL,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  1.799,95 € ","  1.941,95 € ","  3.299,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822625,RLC FS 7.9,Herren,29,S,anthracite matt / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  2.499,95 € ","  2.764,95 € ","  4.699,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822633,RLC FS 7.9,Herren,29,M,anthracite matt / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,RLC/RLC FS,"  2.499,95 € ","  2.764,95 € ","  4.699,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2897783,RR 10.0,Herren,28,XS,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,RR,"  1.249,95 € ","  1.249,95 € ","  1.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2831907,RR 10.0,Herren,28,L,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,RR,"  1.249,95 € ","  1.249,95 € ","  1.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2831964,RR 10.0,Herren,28,XL,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,RR,"  1.249,95 € ","  1.249,95 € ","  1.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830079,Ryvon LT 10.0,FS,29,S,bronze metallic matt / orange,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,RYVON,,"  7.440,00 € ","  9.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830080,Ryvon LT 10.0,FS,29,M,bronze metallic matt / orange,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,RYVON,,"  7.440,00 € ","  9.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830082,Ryvon LT 10.0,FS,29,L,bronze metallic matt / orange,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,RYVON,,"  7.440,00 € ","  9.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830083,Ryvon LT 10.0,FS,29,XL,bronze metallic matt / orange,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,RYVON,,"  7.440,00 € ","  9.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830075,Ryvon LT 4.0,FS,29,S,carbon / silver,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,RYVON,,"  4.700,00 € ","  6.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830076,Ryvon LT 4.0,FS,29,M,carbon / silver,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,RYVON,,"  4.700,00 € ","  6.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830077,Ryvon LT 4.0,FS,29,L,carbon / silver,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,RYVON,,"  4.700,00 € ","  6.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830078,Ryvon LT 4.0,FS,29,XL,carbon / silver,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,RYVON,,"  4.700,00 € ","  6.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830070,Ryvon ST 10.0,FS,29,S,desert matt / meadow green,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,RYVON,,"  7.050,00 € ","  9.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830071,Ryvon ST 10.0,FS,29,M,desert matt / meadow green,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,RYVON,,"  7.050,00 € ","  9.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830072,Ryvon ST 10.0,FS,29,L,desert matt / meadow green,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,RYVON,,"  7.050,00 € ","  9.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830074,Ryvon ST 10.0,FS,29,XL,desert matt / meadow green,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,RYVON,,"  7.050,00 € ","  9.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830066,Ryvon ST 4.0,FS,29,S,carbon matt / black,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,RYVON,,"  4.340,00 € ","  5.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830067,Ryvon ST 4.0,FS,29,M,carbon matt / black,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,RYVON,,"  4.340,00 € ","  5.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830068,Ryvon ST 4.0,FS,29,L,carbon matt / black,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,RYVON,,"  4.340,00 € ","  5.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830069,Ryvon ST 4.0,FS,29,XL,carbon matt / black,2024,BES 4 SX Smart Sys.,#REF!,#REF!,#REF!,#REF!,RYVON,,"  4.340,00 € ","  5.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2897247,TS 3.0,Trapez,28,L,light grey matt / moos metallic,2024,,#REF!,#REF!,#REF!,#REF!,TS,"  329,95 € ","  478,00 € ","  679,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2892479,WME 2.7,Herren,27,L,moos metallic matt / chrome,2024,,#REF!,#REF!,#REF!,#REF!,WME,"  1.699,95 € ","  1.882,95 € ","  3.149,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2892610,WME 5.9,Herren,29,S ,graphite fade / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,WME,"  1.899,95 € ","  2.058,95 € ","  3.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2892628,WME 5.9,Herren,29,M,graphite fade / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,WME,"  1.899,95 € ","  2.058,95 € ","  3.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2892636,WME 5.9,Herren,29,L,graphite fade / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,WME,"  1.899,95 € ","  2.058,95 € ","  3.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2892644,WME 5.9,Herren,29,XL,graphite fade / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,WME,"  1.899,95 € ","  2.058,95 € ","  3.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2892651,WME 5.9,Herren,29,S ,turquoise fade / red,2024,,#REF!,#REF!,#REF!,#REF!,WME,"  1.899,95 € ","  2.058,95 € ","  3.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2892669,WME 5.9,Herren,29,M,turquoise fade / red,2024,,#REF!,#REF!,#REF!,#REF!,WME,"  1.899,95 € ","  2.058,95 € ","  3.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2892677,WME 5.9,Herren,29,L,turquoise fade / red,2024,,#REF!,#REF!,#REF!,#REF!,WME,"  1.899,95 € ","  2.058,95 € ","  3.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822716,WME 2.7,Herren,27,M,moos metallic matt / chrome,2024,,#REF!,#REF!,#REF!,#REF!,WME,"  1.699,95 € ","  1.882,95 € ","  3.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822724,WME 2.7,Herren,27,L,moos metallic matt / chrome,2024,,#REF!,#REF!,#REF!,#REF!,WME,"  1.699,95 € ","  1.882,95 € ","  3.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822732,WME 2.7,Herren,27,XL,moos metallic matt / chrome,2024,,#REF!,#REF!,#REF!,#REF!,WME,"  1.699,95 € ","  1.882,95 € ","  3.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822823,WME 3.9,Herren,29,S,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,WME,"  1.699,95 € ","  1.882,95 € ","  3.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822831,WME 3.9,Herren,29,M,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,WME,"  1.699,95 € ","  1.882,95 € ","  3.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822849,WME 3.9,Herren,29,L,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,WME,"  1.699,95 € ","  1.882,95 € ","  3.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822757,WME 4.7,Herren,27,M,turquoise fade / red,2024,,#REF!,#REF!,#REF!,#REF!,WME,"  1.899,95 € ","  2.058,95 € ","  3.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822765,WME 4.7,Herren,27,L,turquoise fade / red,2024,,#REF!,#REF!,#REF!,#REF!,WME,"  1.899,95 € ","  2.058,95 € ","  3.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822773,WME 4.7,Herren,27,XL,turquoise fade / red,2024,,#REF!,#REF!,#REF!,#REF!,WME,"  1.899,95 € ","  2.058,95 € ","  3.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822864,WME 5.9,Herren,29,S,graphite fade / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,WME,"  1.899,95 € ","  2.058,95 € ","  3.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2822872,WME 5.9,Herren,29,M,graphite fade / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,WME,"  1.899,95 € ","  2.058,95 € ","  3.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
